Player Name,Position,Team,Slate Type,Date,Role,Salary,Draftable ID,Projected FP,Combined FP,Value,Implied FP,Passing TDs,Rushing Yards,Receiving Yards,Passing Yards,Rush+Rec Yards,Anytime TD,Passing Attempts,Fantasy Score,Headshot URL,Game Start Time,Match Title (Underdog),Game Short Title (Underdog),Venue Name (Underdog),Venue Type (Underdog),Broadcasts (Underdog),Game Start Time (DRAFTTABLE),Proj Pass Comp,Proj Pass Att,Proj Comp %,Proj Pass Yds,Proj Pass AVG,Proj Pass Long,Proj Pass TDs,Proj INT,Proj Passer Rating,Proj Rush Att,Proj Rush Yds,Proj Rush AVG,Proj Rush Long,Proj Rush TDs,Proj Rec,Proj Targets,Proj Rec Yds,Proj Rec AVG,Proj Rec Long,Proj Rec TDs,Proj Anytime TD,Proj Fumbles,Proj Fumbles Lost,Proj FG,Proj PAT,Proj Kick Pts
Al-Jay Henderson,CPT,NYJ,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),300,44082225,0,0.18,0,0.9,,,,,,,,,https://dkn.gs/sports/images/nfl/teams/50/18441.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaal Pritchett,CPT,NYJ,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),300,44082226,0,0.18,0,0.9,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886189.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Restrepo,CPT,TEN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),300,44082227,0,0.18,0,0.9,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886110.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyren Montgomery,CPT,TEN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),300,44082228,0,0.18,0,0.9,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/971493.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Malik McClain,CPT,NYJ,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),300,44082229,0,0.18,0,0.9,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/972987.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
K.J. Osborn,CPT,TEN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),300,44082230,0,0.18,0,0.9,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/485601.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaren Kanak,CPT,TEN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),300,44082232,0,0.18,0,0.9,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957899.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel Wilson,CPT,TEN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),300,44082233,0,0.18,0,0.9,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/706783.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacardia Wright,RB,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782073,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/893973.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Robbie Ouzts,RB,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782075,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886177.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Myles Montgomery,RB,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782076,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973058.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Tejhaun Palmer,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782077,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/787962.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashad Rochelle,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782078,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973996.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Kobe Prentice,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782079,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/teams/50/18415.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick DeGennaro,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782081,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957817.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Irvin Charles,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782082,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/641664.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Dorner,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782083,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973056.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricky White III,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782084,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886126.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Dixon,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782085,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973055.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Henderson Jr.,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782086,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957917.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Kibble,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782087,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973057.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremiah Webb,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782088,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/895053.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Westover,TE,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782089,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/788374.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Mason,TE,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782090,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/teams/50/18471.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitch Van Vooren,TE,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782092,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/teams/50/18415.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Vannett,TE,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782094,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/20040.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
CJ Dippre,TE,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782095,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886183.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Julian Hill,TE,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,43782096,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/708397.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Zylstra,TE,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,44034590,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/562738.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Julian Hicks,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 8:20PM ( @ ),200,44034591,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/789032.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Dean Connors,RB,LAR,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080752,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957900.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Waters,RB,LAR,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080753,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/893476.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Sincere McCormick,RB,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080754,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/642684.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricky Pearsall,WR,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080755,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/780354.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Kirk,WR,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080756,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/17873.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Bachman,WR,LAR,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080758,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/13360.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Brennan Presley,WR,LAR,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080759,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886135.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesley Grimes,WR,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080760,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957904.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Pauling,WR,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080761,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957848.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
KhaDarel Hodge,WR,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080762,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/14564.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Villari,TE,LAR,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080763,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957822.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Khalil Dinkins,TE,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080764,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957856.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Aiyuk,WR,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080765,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/469980.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Brayden Willis,TE,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080766,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/706721.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Guerendo,RB,SF,Showdown Captain Mode,9/10/2026,Showdown Captain Mode 9/10 8:35PM ( @ ),200,44080767,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/787902.png,,,,,,,9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Julian Hill,TE,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068638,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/708397.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Dixon,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068631,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973055.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricky White III,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068634,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886126.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacardia Wright,RB,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068641,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/893973.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Zylstra,TE,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068645,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/562738.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremiah Webb,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068637,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/895053.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Irvin Charles,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068632,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/641664.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Henderson Jr.,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068633,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957917.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Myles Montgomery,RB,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068642,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973058.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Dorner,WR,NE,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068646,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973056.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Julian Hicks,WR,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068635,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/789032.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Robbie Ouzts,RB,SEA,Showdown Captain Mode,9/9/2026,Showdown Captain Mode 9/9 9:20PM ( @ ),200,44068639,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886177.png,,,,,,,9/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentrel Bullock,RB,CIN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081966,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957821.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Williams,RB,TB,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081967,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886099.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Dean Patterson IV,WR,TB,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081968,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/973496.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Noah Thomas,WR,CIN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081969,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957814.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Greene,WR,TB,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081970,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886051.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Rivers Jr.,WR,TB,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081971,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957944.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
David Sills V,WR,TB,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081972,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/19279.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Ke'Shawn Williams,WR,CIN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081973,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886201.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Moore,WR,CIN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081975,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/894985.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner Hudson,TE,CIN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081976,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/20156.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Deckers,TE,TB,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081978,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/708475.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
CJ Dippre,TE,TB,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081982,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886183.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
William Wagner,TE,CIN,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081983,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/894988.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordyn Tyson,WR,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081450,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957908.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Isiah Pacheco,RB,DET,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081451,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/641144.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Zamir White,RB,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081452,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/624660.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
CJ Donaldson,RB,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081453,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957951.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Ty Chandler,RB,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081454,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/641062.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jabari Small,RB,DET,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081455,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/788077.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Austin Jr.,WR,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081456,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/641200.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucky Jackson,WR,DET,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081457,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/695680.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Trey Palmer,WR,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081458,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/706668.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Moreno-Cropper,WR,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081459,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/706794.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Kennedy,WR,DET,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081460,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/19320.png,12/30/1899,n/a,n/a,n/a,n/a,n/a,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominic Lovett,WR,DET,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081461,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/788306.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendrick Law,WR,DET,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081462,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/957886.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Treyton Welch,TE,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081463,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/789357.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone Smartt,TE,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081464,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/642965.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Moliki Matavao,TE,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081465,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/886175.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Gordon,TE,DET,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081466,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/918894.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Wood,TE,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081467,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/18896.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
Mason Tipton,WR,NO,Showdown Captain Mode,9/13/2026,Showdown Captain Mode 9/13 1:00PM ( @ ),200,44081468,0,0.12,0,0.6,,,,,,,,,https://dkn.gs/sports/images/nfl/players/50/788091.png,,,,,,,9/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,
